id_autor,nome,nacionalidade
2136,Maya Campos,República Checa
2137,Bento Andrade,União Europeia
2138,José Miguel Barros,Belize
2139,Dra. Bruna Andrade,Malta
2140,Antônio Silveira,Uganda
2141,Guilherme Cassiano,Anguila
2142,Maria Isis Andrade,Guiana
2143,Cecilia Melo,Ilhas Heard e McDonald
2144,Ana Lívia das Neves,Costa Rica
2145,Sr. Brayan Moraes,Quirguizistão
2146,Lara Almeida,Ashmore and Cartier Islands
2147,Bernardo Moreira,Marianas do Norte
2148,Dr. Danilo Ferreira,Índia
2149,Luiz Fernando Ribeiro,Guiana
2150,Dr. Nathan Cirino,Macedônia do Norte
2151,Beatriz da Rocha,Ilhas Salomão
2152,Sr. Ian da Cunha,Guiné-Bissau
2153,Srta. Clara Andrade,Jibuti
2154,Pietro Dias,Índia
2155,Rodrigo Moreira,Antártica
2156,Levi Silva,Dhekelia
2157,Joaquim Ramos,Albânia
2158,Dra. Emanuelly Peixoto,Bermudas
2159,Nina Brito,França
2160,Vitor Gabriel Mendonça,Líbia
2161,Lavínia Fernandes,Armênia
2162,Dra. Emanuella Castro,Quiribáti
2163,Ryan Sampaio,Tunísia
2164,Srta. Maria Fernanda Dias,Wallis e Futuna
2165,Dr. Enzo Gabriel Albuquerque,Grécia
2166,Theo Farias,Suécia
2167,Giovanna Sales,Salvador
2168,Carlos Eduardo da Paz,Montenegro
2169,Vicente Duarte,Congo-Brazzaville
2170,Maria Alice Melo,República Dominicana
2171,Caroline Correia,Itália
2172,Sophie Albuquerque,Jersey
2173,Bernardo Jesus,Tokelau
2174,Isadora Novais,Uganda
2175,Dr. Matheus Lima,Ashmore and Cartier Islands
2176,Dra. Sabrina Câmara,Ilhas Marshall
2177,Sara Montenegro,Coreia do Norte
2178,Thales Leão,Suriname
2179,Davi Luiz Fernandes,Santa Helena
2180,Léo Monteiro,Portugal
2181,Luna Machado,Ilha do Natal
2182,Bernardo Nascimento,Andorra
2183,Lara Nogueira,Fiji
2184,Luísa Nascimento,Costa do Marfim
2185,Antony Monteiro,Letônia
2186,Carlos Eduardo da Costa,Espanha
2187,Rafael Viana,Indonésia
2188,Isis Pinto,Argélia
2189,Dra. Kamilly Pinto,Costa Rica
2190,Lara Macedo,Somália
2191,Maria Helena Mendes,Guiné Equatorial
2192,Antonella da Mota,Tailândia
2193,Sr. Yan Azevedo,Grécia
2194,André Machado,Paquistão
2195,Dr. Vitor Gabriel Campos,Territórios Austrais Franceses
2196,José Pedro Costela,Chipre
2197,Lucas Gabriel Gonçalves,Nigéria
2198,Srta. Manuela Melo,Navassa Island
2199,Thomas Barbosa,Albânia
2200,Pedro Miguel Sampaio,Armênia
2201,Srta. Gabriela Cavalcante,Samoa Americana
2202,Arthur Miguel Rocha,Iraque
2203,Giovanna da Luz,Gana
2204,Josué Oliveira,Butão
2205,Evelyn Carvalho,Birmânia
2206,Dra. Marcela Aragão,Montenegro
2207,Lívia Abreu,Índia
2208,Theodoro Nogueira,Iraque
2209,Dr. Dom Gonçalves,Tailândia
2210,Sra. Maria Liz Dias,Guam
2211,Helena Vasconcelos,Gabão
2212,Maria Cecília Fernandes,Costa do Marfim
2213,Dr. Cauê Rios,Lituânia
2214,Yago Brito,Guatemala
2215,Sara Aparecida,Emirados Árabes Unidos
2216,Rhavi Costela,Suíça
2217,Amanda Nogueira,Fiji
2218,Aylla Duarte,Singapura
2219,Thiago Cassiano,Camarões
2220,Isis da Mata,Burquina Faso
2221,Gabriel Dias,Cuba
2222,Dra. Eduarda Freitas,Mongólia
2223,Rafael Rodrigues,Gabão
2224,Dr. Caleb Dias,Suíça
2225,João Lucas Cardoso,Alemanha
2226,Sra. Lunna Fernandes,Lesoto
2227,Alexia Nogueira,Território Britânico do Oceano Índico
2228,Dr. Ravi Lucca Siqueira,Dhekelia
2229,Lara Ribeiro,Finlândia
2230,Pedro Henrique Pimenta,Aruba
2231,Dr. João Felipe Nunes,Tokelau
2232,Gustavo Henrique Fernandes,Chade
2233,Otto Albuquerque,Coreia do Norte
2234,Dr. Pedro Lucas Marques,Chipre
2235,Maria Eduarda Azevedo,Libéria
2236,Caio Rodrigues,Croácia
2237,Gael Siqueira,Guiné Equatorial
2238,João Marques,Papua-Nova Guiné
2239,Leonardo Rezende,Domínica
2240,Theo Fernandes,Arábia Saudita
2241,Murilo Almeida,Dinamarca
2242,Dr. Henry Pacheco,Costa do Marfim
2243,Bryan Mendes,Costa Rica
2244,Dra. Isis Costela,Cabo Verde
2245,Gustavo Mendes,Geórgia do Sul e Sandwich do Sul
2246,Ravi Lucca Araújo,Paquistão
2247,Antônio Monteiro,Honduras
2248,Dr. Guilherme da Luz,Nova Caledónia
2249,Enzo Santos,Nigéria
2250,Davi Lucas Pereira,Ilhas Falkland
2251,Maysa Cardoso,Andorra
2252,Sra. Maria Júlia Machado,Malávi
2253,Brenda Pinto,Líbano
2254,João Vitor Camargo,Paquistão
2255,Sr. Vicente da Mota,Ilhas Falkland
2256,Dr. Dom da Rosa,Maurícia
2257,Manuela Rodrigues,Omã
2258,Caio Fonseca,Ilhas dos Cocos
2259,João Felipe Pires,Jan Mayen
2260,Thales Nascimento,Antígua e Barbuda
2261,Dr. Renan Montenegro,Marianas do Norte
2262,Lunna Gonçalves,Nicarágua
2263,Melissa Cassiano,Polinésia Francesa
2264,Lavínia Duarte,Zâmbia
2265,Carlos Eduardo Pereira,Monserrate
2266,Asafe Araújo,Bolívia
2267,Pietro Fernandes,Wallis e Futuna
2268,Dr. Raul Pimenta,Costa Rica
2269,Asafe Aragão,Granada
2270,Ana Júlia Casa Grande,Uruguai
2271,Gustavo Albuquerque,Colômbia
2272,Luiz Fernando Câmara,Macedônia do Norte
2273,Matteo Rezende,Noruega
2274,Luiza Castro,Ilhas Cook
2275,Vitória Montenegro,Argentina
2276,Eloá Nascimento,Nepal
2277,Davi Luiz das Neves,Vanuatu
2278,Dra. Ana Cecília Rezende,Suriname
2279,Letícia Nascimento,Omã
2280,Valentim Duarte,França
2281,Eduardo das Neves,Singapura
2282,Brenda Caldeira,Nigéria
2283,Diego Câmara,Portugal
2284,Leonardo Lopes,Guiné-Bissau
2285,Vitor Hugo Cavalcante,Camarões
2286,Paulo da Cunha,Lesoto
2287,André Caldeira,Antártica
2288,Melissa Peixoto,São Vicente e Granadinas
2289,João Pedro Rios,Quênia
2290,Maria Isis Silva,Lesoto
2291,Maria Clara Moraes,Dhekelia
2292,Srta. Maria Sophia Nascimento,Maurícia
2293,Bernardo Casa Grande,Marrocos
2294,Antony Marques,Uganda
2295,Cauê Albuquerque,Coreia do Sul
2296,Anna Liz Aparecida,Antilhas Holandesas
2297,Srta. Nicole Costela,Eritreia
2298,Maria Eduarda da Conceição,Catar
2299,Arthur Gabriel Porto,Guam
2300,Sr. João Vitor Siqueira,Luxemburgo
2301,Isabelly Borges,Catar
2302,Jade Fonseca,Tokelau
2303,Gustavo Henrique Azevedo,Montenegro
2304,Maria Liz Fogaça,Costa Rica
2305,Maria Isis da Luz,Hong Kong
2306,Daniela Pereira,Tuvalu
2307,Maria Cecília Sá,Azerbaijão
2308,Sr. Heitor Duarte,Roménia
2309,Julia Araújo,Mali
2310,Ian Sousa,Honduras
2311,Heitor Sá,Zâmbia
2312,Kaique Cavalcanti,Zâmbia
2313,Gael Henrique da Luz,Bahamas
2314,Srta. Ayla Cunha,Madagascar
2315,Dr. Vitor Pires,Afeganistão
2316,Gustavo Henrique Cunha,Faroé
2317,Srta. Bianca Duarte,Moldávia
2318,Luiza Sousa,Armênia
2319,Davi Luiz Albuquerque,Nova Zelândia
2320,Gael Henrique Cavalcanti,Ruanda
2321,Srta. Larissa Ferreira,Finlândia
2322,Luna Cunha,Sara Ocidental
2323,Luna da Rocha,Bulgária
2324,Sra. Stella Aragão,Chile
2325,Antônio da Cunha,Países Baixos
2326,Davi Miguel Moreira,Camarões
2327,Thomas Aparecida,Iran
2328,Sr. Noah da Rosa,Territórios Austrais Franceses
2329,Leonardo Jesus,Namíbia
2330,Igor Mendes,Lesoto
2331,Luiz Henrique Costela,Gana
2332,Amanda Fonseca,Antilhas Holandesas
2333,Alana Castro,Arábia Saudita
2334,Maya Almeida,França
2335,Rael da Cruz,Luxemburgo
2336,Yan Pinto,Guatemala
2337,Danilo Casa Grande,Ilhas Virgens Britânicas
2338,Lavínia Sales,Catar
2339,Sra. Alana Rezende,Santa Helena
2340,Lívia Sá,Angola
2341,Natália Fernandes,Ilhas Salomão
2342,Mariah Pacheco,Niue
2343,Alana Nogueira,Malásia
2344,Clarice Fonseca,Guiné-Bissau
2345,Levi da Paz,Brasil
2346,Luiz Henrique Castro,Hong Kong
2347,Yasmin Moreira,Costa Rica
2348,Pietro Gonçalves,Rússia
2349,Sra. Maria Eduarda Fogaça,Ilhas Salomão
2350,Sara Caldeira,Turquemenistão
2351,Dr. Kaique Cunha,Congo-Brazzaville
2352,Maysa Vieira,Coral Sea Islands
2353,Antônio Sá,Nicarágua
2354,Ana Sophia Santos,Nicarágua
2355,Maria Flor Nogueira,Guernsey
2356,Daniel Vasconcelos,Malta
2357,Zoe da Mota,Macau
2358,Ana Laura Vasconcelos,Jamaica
2359,Benício Carvalho,Níger
2360,Heloisa Montenegro,Seicheles
2361,Léo Pereira,Irlanda
2362,Mariane Vieira,Nicarágua
2363,Cecilia Ferreira,Croácia
2364,Isaac da Conceição,Singapura
2365,Nicolas Siqueira,Papua-Nova Guiné
2366,Camila Peixoto,Jordânia
2367,Luiz Otávio Cardoso,Comores
2368,Davi Luiz Pastor,Wallis e Futuna
2369,Kevin Andrade,Tanzânia
2370,Gabriel Pereira,Usbequistão
2371,Alice Silveira,Honduras
2372,Manuella Araújo,Congo-Brazzaville
2373,Sr. Isaac Castro,Irlanda
2374,Isabelly Siqueira,Benim
2375,Lunna Moraes,República Dominicana
2376,Maria Cecília Monteiro,Micronésia
2377,Sr. Dante Vieira,Antilhas Holandesas
2378,Sr. Davi Lucas Costa,Ashmore and Cartier Islands
2379,Nina Viana,Brunei
2380,Jade Monteiro,Roménia
2381,Enzo da Mata,Itália
2382,Luiza Oliveira,Nepal
2383,Dra. Isabel Ribeiro,Eslovênia
2384,João Ramos,Sudão
2385,Benjamin Rodrigues,Quiribáti
2386,Eduarda Câmara,Chile
2387,Vitor Vieira,Antilhas Holandesas
2388,Maria Moura,Guernsey
2389,Laís Nogueira,Guiné Equatorial
2390,Leonardo Castro,Sara Ocidental
2391,Pietra Vieira,Liechtenstein
2392,Isaac Porto,Iran
2393,Ravi Moraes,Suriname
2394,Breno Barros,Botsuana
2395,Maria Flor Cavalcante,Camboja
2396,Davi Lopes,Salvador
2397,Melina Rocha,Ashmore and Cartier Islands
2398,José Pedro Casa Grande,Salvador
2399,Otto Fernandes,Senegal
2400,Henry Camargo,Zâmbia
2401,Sr. Luan da Cruz,Mônaco
2402,Ana Sophia Ribeiro,Suíça
2403,Maria Luiza Duarte,Guatemala
2404,Luigi Pires,Níger
2405,Leandro Ribeiro,Espanha
2406,Mariana Almeida,Macau
2407,Letícia Garcia,Polônia
2408,Juliana da Paz,Burundi
2409,Enzo Ramos,Timor Leste
2410,Maria Isis Vasconcelos,Egito
2411,Catarina Peixoto,Ilhas Turcas e Caicos
2412,Srta. Daniela Leão,Arábia Saudita
2413,Josué das Neves,Butão
2414,Luiz Fernando da Cunha,Ucrânia
2415,André Freitas,Belize
2416,Lucas Abreu,Ilhas Marshall
2417,Isaac Cunha,Vaticano
2418,Amanda Viana,Grécia
2419,Rafael Novais,Áustria
2420,Stephany Novaes,Akrotiri
2421,Sra. Vitória Oliveira,Liechtenstein
2422,Eloah Aragão,Paquistão
2423,Dr. Pietro Cirino,Líbia
2424,Gabriela Rodrigues,Panamá
2425,Rafael da Paz,Antígua e Barbuda
2426,Bárbara Martins,São Tomé e Príncipe
2427,Thomas Siqueira,Dhekelia
2428,Lorenzo Nunes,Macedônia do Norte
2429,Amanda Sousa,Uruguai
2430,Ravy Silveira,Índia
2431,Maria Vitória Aparecida,Iran
2432,Alana Pimenta,Nigéria
2433,Srta. Ester Novais,Camarões
2434,Sr. Pedro Henrique da Mota,Níger
2435,Mariana Rios,Arábia Saudita
2436,Daniela Mendonça,Nova Caledónia
2437,Milena Brito,África do Sul
2438,Zoe Rocha,Ilhas Marshall
2439,Dante Castro,Quiribáti
2440,Enzo Ramos,Canadá
2441,Dra. Ana Sophia Sá,Líbia
2442,Caio Mendes,Granada
2443,Gael Moraes,Cuba
2444,Emilly Vargas,Vaticano
2445,Caroline Peixoto,Argentina
2446,Ana Laura Nunes,Jersey
2447,Rebeca Rocha,Costa Rica
2448,Sr. Isaac das Neves,Guiné Equatorial
2449,Kamilly Rodrigues,Rússia
2450,Srta. Ana Júlia Porto,Ilhas Caiman
2451,Eduarda Farias,Níger
2452,Murilo Rios,Camboja
2453,Hellena Ramos,Bósnia e Herzegovina
2454,Henry Cavalcante,Anguila
2455,Mathias Carvalho,Guiné Equatorial
2456,Josué Costa,Líbano
2457,Maria Júlia Cavalcanti,Benim
2458,Ana Vitória Vargas,Santa Helena
2459,Heloísa das Neves,Vietnam
2460,Renan Correia,Nova Zelândia
2461,Emanuelly Campos,Panamá
2462,Maysa Garcia,Cabo Verde
2463,Júlia Silva,Países Baixos
2464,Juan Melo,Pitcairn
2465,Isadora Duarte,Botsuana
2466,Antônio Siqueira,Turquemenistão
2467,Pedro Mendonça,Nauru
2468,Ana Laura Câmara,Vaticano
2469,Dr. Vicente Campos,Cuba
2470,Nicolas Vasconcelos,Polônia
2471,Daniela Cavalcanti,Líbano
2472,Ravi Lucca Sá,Tanzânia
2473,Thales Borges,Paquistão
2474,Dra. Catarina Lopes,Omã
2475,Sra. Stephany Machado,Butão
2476,Sr. Pedro Henrique Mendes,Butão
2477,Pedro Henrique Duarte,Suriname
2478,Srta. Emilly Caldeira,Antártica
2479,Gabrielly da Cunha,Honduras
2480,Esther Costela,Salvador
2481,Maria Vitória Lopes,Vietnam
2482,Joana da Rocha,Costa Rica
2483,Maria Luísa Garcia,Guam
2484,Luiz Miguel Moraes,Somália
2485,Daniel Dias,Micronésia
2486,Luiz Henrique Cunha,Coreia do Sul
2487,Maria Sophia Correia,Hungria
2488,Thales Casa Grande,Ilhas Marshall
2489,Aurora Fonseca,Somália
2490,Antony Rios,Omã
2491,Bárbara Carvalho,Singapura
2492,Ísis Moura,Burquina Faso
2493,Alice Fogaça,Egito
2494,Ana Beatriz Vargas,Botsuana
2495,Enzo Gabriel Aragão,Marianas do Norte
2496,Mariana Marques,África do Sul
2497,Rebeca Sales,Barein
2498,Luiz Fernando Peixoto,Líbano
2499,Dr. Matteo Guerra,Argélia
2500,Dante Camargo,Guiné
2501,Dante da Conceição,Jamaica
2502,Vitória Pereira,Gâmbia
2503,Srta. Antonella Câmara,Ilhas Caiman
2504,Heloisa da Conceição,Barein
2505,Benício Dias,Guernsey
2506,Dra. Ester Dias,Santa Helena
2507,Matteo Sá,Navassa Island
2508,Rafael Pires,Níger
2509,Rodrigo Caldeira,Paraguai
2510,Arthur Gabriel Garcia,São Vicente e Granadinas
2511,Dr. Paulo Aragão,Palau
2512,Sr. Davi Lucca Fonseca,Ilhas Turcas e Caicos
2513,Srta. Cecilia Porto,Quênia
2514,Liz Oliveira,Argentina
2515,Ester Borges,Egito
2516,Melina Jesus,Chile
2517,Bruno Jesus,Bangladesh
2518,Ísis Oliveira,Quiribáti
2519,Isabel Aragão,Haiti
2520,Sra. Maria Vitória Mendes,Turquia
2521,Caroline da Mata,Montenegro
2522,Lunna Gomes,Eslovênia
2523,João Fernandes,Azerbaijão
2524,Dr. Cauã da Cruz,Reino Unido
2525,Renan da Rosa,Chile
2526,Vitória Fonseca,Somália
2527,Benjamin Santos,Mali
2528,Caio das Neves,Suriname
2529,Clara Vasconcelos,Papua-Nova Guiné
2530,Agatha Nogueira,Jordânia
2531,Dr. Luiz Fernando Cunha,Malta
2532,Guilherme Peixoto,Eslováquia
2533,Mathias Mendes,Luxemburgo
2534,Dom Almeida,Groenlândia
2535,Fernando Silveira,Guiné
2536,Esther Pinto,Wallis e Futuna
2537,Ana Carolina Teixeira,Domínica
2538,Vinicius Cassiano,Gabão
2539,Isabel Casa Grande,Portugal
2540,Luiz Felipe das Neves,Porto Rico
2541,Cauê Lima,Vanuatu
2542,Dr. Bento Cassiano,Iran
2543,Léo Aragão,Ilhas Falkland
2544,Srta. Zoe Vasconcelos,Grécia
2545,Melissa Ferreira,Paracel Islands
2546,Theo da Cruz,Tonga
2547,Ana Clara Pimenta,Espanha
2548,Olívia Araújo,Áustria
2549,Maitê Nascimento,Kuwait
2550,Stephany Leão,França
2551,João Felipe Pereira,Vietnam
2552,Olívia Mendes,Mayotte
2553,Laís Araújo,Letônia
2554,Sr. Felipe Jesus,Portugal
2555,Manuela da Rosa,Akrotiri
2556,Henry Gabriel Lima,Tokelau
2557,Pietra da Rosa,República Dominicana
2558,Srta. Mariane Aragão,Catar
2559,Sr. Davi Luiz Andrade,Alemanha
2560,Arthur Miguel Pires,Noruega
2561,Luigi Vasconcelos,Nigéria
2562,Ester Carvalho,França
2563,Pietro Machado,União Europeia
2564,Yasmin Abreu,Maldivas
2565,Mirella Melo,Chile
2566,Jade Alves,Ilhas Salomão
2567,Sarah Rodrigues,Namíbia
2568,Amanda Peixoto,Egito
2569,Henry Rocha,Quênia
2570,Yago Garcia,Sérvia
2571,Benjamim Ribeiro,Vanuatu
2572,Joaquim Sousa,Marianas do Norte
2573,Mariah Cavalcanti,Hungria
2574,Brenda da Luz,Dhekelia
2575,Gabriel da Paz,República Checa
2576,Sr. Henry Gabriel Ramos,Japão
2577,Dra. Lavínia da Rosa,Ucrânia
2578,Enzo Aparecida,Barbados
2579,Davi Lucca Borges,Senegal
2580,Marcelo Casa Grande,Santa Helena
2581,Liam Gonçalves,São Cristóvão e Neves
2582,João Pastor,Mauritânia
2583,Sr. João Miguel Gomes,Ilhas Marshall
2584,Raquel Albuquerque,Emirados Árabes Unidos
2585,Maria Clara Monteiro,Belize
2586,Luísa Correia,Bangladesh
2587,Juliana Pinto,Namíbia
2588,Dra. Joana Araújo,Bélgica
2589,Ana Sophia Vargas,Botsuana
2590,Luiz Felipe Pereira,Tuvalu
2591,Alexandre Pastor,Dhekelia
2592,Dr. Igor Gomes,Gibraltar
2593,Sr. Caio Camargo,República Checa
2594,Otto Silva,Vaticano
2595,Luiz Otávio Novaes,Argentina
2596,Juan Peixoto,Moldávia
2597,Pedro Lucas Azevedo,Congo-Kinshasa
2598,Luiz Fernando das Neves,Hong Kong
2599,Sofia Lima,Gâmbia
2600,Levi Costa,Sri Lanka
2601,Sr. Kevin Souza,Sara Ocidental
2602,Melina Martins,Domínica
2603,Lara Souza,Ucrânia
2604,Rafael Aparecida,Niue
2605,Rael Guerra,Portugal
2606,Dra. Joana Sousa,Vanuatu
2607,Isadora Nunes,Sri Lanka
2608,José Aparecida,Costa do Marfim
2609,Daniel da Paz,Salvador
2610,Anthony Gabriel Sales,Congo-Kinshasa
2611,Bruna Carvalho,Guam
2612,Letícia Fonseca,São Tomé e Príncipe
2613,Maria Júlia Mendes,Botsuana
2614,Antonella Moura,Azerbaijão
2615,Emanuel Lopes,Suazilândia
2616,Theo da Cunha,Kuwait
2617,Isabel Castro,Dinamarca
2618,Pedro Lucas Mendonça,Malásia
2619,Rhavi Teixeira,Ilhas Salomão
2620,Gabriel Santos,Vaticano
2621,Davi Lucca das Neves,Seicheles
2622,Gustavo Henrique Montenegro,São Cristóvão e Neves
2623,Dr. João Machado,Sara Ocidental
2624,Dr. Josué Pimenta,Polinésia Francesa
2625,Agatha Moreira,Gâmbia
2626,Agatha Moura,Togo
2627,Maria Julia Nogueira,México
2628,Igor Montenegro,Granada
2629,Maria Isis Cassiano,Maurícia
2630,Enzo Gabriel Souza,Belize
2631,Srta. Maria Liz Sampaio,Cazaquistão
2632,Maria Alice Ribeiro,Tanzânia
2633,Ana Beatriz Duarte,Costa Rica
2634,Enzo Pastor,Samoa
2635,Lara Câmara,Egito
2636,Dra. Juliana Correia,São Marinho
2637,Noah Ferreira,Tanzânia
2638,Matheus Correia,Territórios Austrais Franceses
2639,Laís Pastor,Geórgia
2640,Benjamim Ramos,Turquia
2641,Ryan Macedo,Iraque
2642,Bryan Teixeira,Ilha Bouvet
2643,Sra. Maria Eduarda Peixoto,Maurícia
2644,Gustavo Henrique Vargas,Domínica
2645,João Lucas Cassiano,Nigéria
2646,Ravi Lucca Cunha,Ilhas Falkland
2647,Ana Vasconcelos,Granada
2648,Elisa Gomes,Suécia
2649,Srta. Beatriz Pimenta,Letônia
2650,Alana da Cruz,Liechtenstein
2651,Bryan Marques,Tunísia
2652,Davi Lucca Guerra,Finlândia
2653,Léo da Rocha,Geórgia
2654,Lorenzo da Mata,Ilhas dos Cocos
2655,Dr. Enrico Rezende,Moçambique
2656,Arthur Gabriel Rocha,Montenegro
2657,José Pedro Brito,Suriname
2658,Luiz Miguel Cavalcanti,Ilha Norfolk
2659,Maria Liz Brito,Antígua e Barbuda
2660,Maria Andrade,Guiné
2661,Ana Sophia Fernandes,Áustria
2662,Daniela Aragão,Maldivas
2663,Cauã Martins,Suazilândia
2664,Maria Júlia da Paz,Camarões
2665,Dr. Benício Pastor,Jersey
2666,Ana Júlia Câmara,Suriname
2667,Ana Laura Siqueira,República Dominicana
2668,Maria Eduarda Moreira,Jibuti
2669,Luiz Gustavo Castro,Território Britânico do Oceano Índico
2670,Ana Lívia da Rosa,Wallis e Futuna
2671,Bárbara Carvalho,Albânia
2672,Luiza Correia,Guatemala
2673,Dr. Murilo Cardoso,Angola
2674,Sr. Theodoro Peixoto,Micronésia
2675,Erick Monteiro,Ucrânia
2676,Aylla Siqueira,Cuba
2677,Davi Lucca Rios,Maurícia
2678,Yasmin Nascimento,Iran
2679,Larissa da Rocha,Ucrânia
2680,Melissa Sousa,República Checa
2681,Renan Brito,Finlândia
2682,Raquel Nogueira,Coreia do Norte
2683,Emanuelly Montenegro,Islândia
2684,Rebeca Costa,Taiwan
2685,Bruna Freitas,Azerbaijão
2686,Ana Vitória Peixoto,Serra Leoa
2687,José Pedro da Cruz,República Centro-Africana
2688,Heitor Pacheco,Gâmbia
2689,Lucca Lima,Austrália
2690,Davi Lucca Barbosa,Kuwait
2691,Enzo Gabriel Oliveira,Grécia
2692,João Miguel Freitas,Líbia
2693,Milena Fonseca,Equador
2694,Srta. Marina Cirino,Malávi
2695,Luara Sales,São Marinho
2696,Pietro Monteiro,Sudão
2697,Giovanna Farias,Costa do Marfim
2698,Pietro Martins,São Vicente e Granadinas
2699,Isis Cardoso,Guam
2700,Marcelo da Rosa,Monserrate
2701,Dra. Ana Beatriz Araújo,Paracel Islands
2702,Sr. Antony Vargas,Vaticano
2703,Benjamim da Rosa,Filipinas
2704,Mateus Costela,Espanha
2705,Pietra da Mota,Camarões
2706,Fernanda Barros,Antígua e Barbuda
2707,João Lucas Carvalho,Uganda
2708,Enzo Gabriel Marques,Chade
2709,Rafaela Ferreira,Antilhas Holandesas
2710,José Miguel Cardoso,Paraguai
2711,Mariana Pires,Domínica
2712,Isadora Sá,Ilha do Natal
2713,Brenda Costela,Zimbábue
2714,Felipe Cavalcanti,Coral Sea Islands
2715,Heloísa Nascimento,Geórgia
2716,Dr. Guilherme da Mata,Palau
2717,Ana Sophia Abreu,Belize
2718,Rafaela Aragão,Ilha de Man
2719,Dr. Luan Abreu,Libéria
2720,Sr. Isaque Marques,Suazilândia
2721,Catarina da Cruz,Comores
2722,Luana Araújo,Territórios Austrais Franceses
2723,Jade Azevedo,Finlândia
2724,Vitor Rocha,Benim
2725,Bianca Cirino,Jamaica
2726,Vicente Jesus,Svalbard e Jan Mayen
2727,Ravi Lucca Souza,Akrotiri
2728,Mathias Borges,Marianas do Norte
2729,Ágatha Pimenta,Sudão
2730,João Gabriel Aparecida,Bolívia
2731,Emanuelly Pires,Senegal
2732,João Felipe Nogueira,Peru
2733,José Miguel Vieira,Monserrate
2734,Dr. Luiz Fernando Macedo,Canadá
2735,Miguel Ramos,Aruba
2736,Rebeca Araújo,Anguila
2737,Brayan Albuquerque,Camboja
2738,Gustavo Melo,Barbados
2739,Sr. Felipe Pimenta,Ilha Bouvet
2740,Mathias da Rosa,Ilhas Turcas e Caicos
2741,Sra. Eloá Dias,Ucrânia
2742,Heitor Novaes,Suíça
2743,Theodoro Rezende,Antígua e Barbuda
2744,Joana Mendes,Dhekelia
2745,Valentina Câmara,México
2746,Bryan Mendonça,Guam
2747,Thomas Santos,Cuba
2748,Srta. Emilly Barros,Granada
2749,Vinicius da Cruz,Nicarágua
2750,Mariane Caldeira,Suíça
2751,Mariah Ferreira,Liechtenstein
2752,Alana Pastor,Aruba
2753,Dra. Stephany Cavalcanti,Mônaco
2754,Eduarda Leão,Clipperton Island
2755,Dr. Ravi Campos,Etiópia
2756,Rafael Porto,Colômbia
2757,Levi Sá,Territórios Austrais Franceses
2758,Kevin Sousa,Ruanda
2759,Srta. Allana Duarte,São Marinho
2760,Isabella Campos,Jersey
2761,Léo Mendes,Laos
2762,Pedro Miguel Viana,Antártica
2763,Heloísa Pires,Ilhas Caiman
2764,Vitor Hugo Farias,Luxemburgo
2765,Alana Monteiro,Jersey
2766,Antony da Mota,Malávi
2767,Diogo Montenegro,Ilhas Salomão
2768,Dr. Raul Brito,Polônia
2769,Srta. Emanuella Santos,Sri Lanka
2770,Antônio da Rosa,Navassa Island
2771,Sr. Apollo Macedo,Vaticano
2772,Carolina Ferreira,Rússia
2773,Mariana Câmara,Namíbia
2774,Isabela Sampaio,Costa do Marfim
2775,Luiz Felipe da Cunha,Ilhas Caiman
2776,João Vitor Pastor,Zâmbia
2777,Emanuel Alves,São Tomé e Príncipe
2778,Nina Macedo,Birmânia
2779,Diogo Brito,Micronésia
2780,Clara Fonseca,Estônia
2781,Sr. Pedro Siqueira,Etiópia
2782,Alana Novais,Malásia
2783,Cauê Rezende,Tokelau
2784,Stephany Porto,Ruanda
2785,Cauã Pires,Arábia Saudita
2786,Ana Lívia Marques,Bielorrússia
2787,Dr. Caleb Cavalcante,Burquina Faso
2788,Sra. Isabella da Rosa,Jordânia
2789,Gael Alves,Domínica
2790,Henry Gomes,Costa Rica
2791,Theodoro Martins,Costa Rica
2792,Leonardo Fonseca,Sérvia
2793,Maria Luiza Monteiro,Itália
2794,Dr. Valentim Barbosa,República Checa
2795,Lavínia Gomes,Líbia
2796,Caleb Aragão,Armênia
2797,Isadora Ribeiro,Gana
2798,Zoe Fogaça,Bélgica
2799,Matheus da Cunha,Papua-Nova Guiné
2800,Ana Laura Moura,Costa do Marfim
2801,Pedro Lucas da Rosa,Nauru
2802,Melissa Azevedo,Paraguai
2803,Kamilly Barbosa,Macau
2804,Sr. Arthur Miguel Cirino,Egito
2805,Sra. Maria Luiza Cavalcante,Polônia
2806,Ana Beatriz Teixeira,Lesoto
2807,Theo Costa,Andorra
2808,Davi Farias,Jersey
2809,Srta. Lavínia Cirino,Mali
2810,Luiz Miguel Cardoso,Bermudas
2811,Sara Almeida,Dhekelia
2812,Ayla Rezende,Noruega
2813,Srta. Ana Julia Macedo,Gâmbia
2814,Luiz Gustavo Borges,Butão
2815,João Felipe Cardoso,Porto Rico
2816,Fernanda Gonçalves,Síria
2817,Melissa Pastor,Israel
2818,Rebeca Pastor,Líbano
2819,Sr. Pedro Henrique Moura,Canadá
2820,Manuela Freitas,Navassa Island
2821,Anna Liz da Rosa,Mônaco
2822,Dr. Calebe Moraes,Líbia
2823,Ana Carolina Fogaça,Nova Zelândia
2824,Ryan Monteiro,Guernsey
2825,Noah Sá,Índia
2826,Luiz Felipe Cirino,Angola
2827,Lavínia Correia,Chade
2828,Sr. Benjamin Cardoso,Geórgia
