id_endereco,id_cliente,rua,numero,cidade,estado,cep
21272,2085,Esplanada de Pacheco,80,Carvalho do Campo,SE,82461454
21273,18417,Lago Ana Carolina Marques,74,Moura das Pedras,PE,36337391
21274,17353,Largo Nunes,75,Viana,SE,44557699
21275,11544,Distrito Marques,965,Almeida do Norte,SP,62724284
21276,12781,Vale de Costela,4,Pastor,SC,99886-192
21277,24754,Rodovia Arthur da Rocha,940,Dias,RO,42316212
21278,13353,Setor de Sá,231,Pires,MG,18005049
21279,1170,Vale de Camargo,3,Aparecida Grande,MS,88350851
21280,23766,Praça Léo Melo,620,Ribeiro,AC,96706691
21281,15609,Campo Lopes,27,Almeida de Sá,CE,97488-541
21282,18350,Sítio de Sampaio,91,Rodrigues,GO,31652-786
21283,3369,Colônia Cecilia Viana,5,Souza do Amparo,BA,24454754
21284,21403,Alameda de Rocha,684,Sampaio,AM,16027-433
21285,5707,Estrada de Teixeira,682,Albuquerque,RR,95409-189
21286,24752,Rua Maria Sophia Silveira,3,Melo do Campo,BA,96590-823
21287,23906,Jardim Camila Ferreira,8,da Costa,PR,81096697
21288,8467,Lagoa Maysa Cirino,621,Carvalho,RR,87116-876
21289,24625,Passarela Caio Abreu,2,Cavalcanti de Pires,ES,26502-333
21290,23070,Ladeira Leão,978,Nascimento,AL,69527-801
21291,14274,Núcleo de Carvalho,55,Freitas,RO,95233-167
21292,7101,Trecho de Ferreira,28,Azevedo das Pedras,TO,90651700
21293,20805,Viaduto Rezende,1,Oliveira,SP,88402817
21294,2147,Fazenda de das Neves,61,Aparecida,PR,74432013
21295,7248,Área Castro,2,Pereira de Aragão,RR,46044-434
21296,8313,Alameda de Pimenta,2,Nascimento do Campo,SC,88483-169
21297,16027,Travessa de Gonçalves,90,Costa,PR,14801-946
21298,10221,Esplanada Peixoto,32,Moraes de Carvalho,DF,50307-594
21299,21247,Praia da Conceição,32,Carvalho,PI,55890-443
21300,4840,Rodovia João Casa Grande,36,das Neves de Marques,PA,63750-142
21301,23621,Rodovia de Dias,450,Guerra do Campo,SC,60258-999
21302,22256,Feira Ana Vitória da Mata,16,Moura do Campo,MG,09255120
21303,15999,Área de Sá,490,Gomes,RJ,28965-908
21304,14483,Travessa Ravi Lucca da Luz,23,Marques de Azevedo,AL,35915640
21305,15134,Residencial da Paz,55,Camargo da Prata,PE,59266-026
21306,20172,Núcleo Beatriz Andrade,122,Azevedo da Prata,PR,91015-752
21307,18899,Praça de Araújo,8,Guerra,SC,41766-545
21308,18052,Aeroporto Alícia da Rosa,456,Vasconcelos,SE,41611551
21309,9771,Jardim da Rosa,18,Marques,MG,48085531
21310,10751,Recanto Moraes,52,Freitas,CE,41618-025
21311,15006,Colônia Olívia das Neves,741,Silva das Flores,MS,78759369
21312,15491,Vereda Pimenta,39,Rezende,ES,73960-698
21313,22143,Lagoa de Jesus,871,Monteiro dos Dourados,CE,60273-289
21314,986,Lagoa Bárbara Lopes,43,da Mota Grande,PA,44702822
21315,21429,Chácara da Rosa,8,Guerra,RN,83636-816
21316,21781,Largo de Novais,9,Pimenta Paulista,PB,41304-761
21317,429,Ladeira Gabriel Novais,6,Gomes,PA,59954-102
21318,16655,Chácara Daniel Moreira,97,Nogueira das Flores,DF,40268215
21319,5373,Esplanada Daniela Abreu,97,Novaes do Oeste,PI,19878-732
21320,2414,Distrito Samuel Mendes,278,Fonseca das Flores,RO,29741282
21321,10423,Jardim Antony Cavalcante,87,Mendes das Flores,RO,80059686
21322,23104,Esplanada Leão,18,Marques,PR,48264633
21323,21645,Lago Yasmin Dias,31,Marques,AC,11631630
21324,4723,Feira de Andrade,33,Pastor,PB,25650-117
21325,10435,Trecho de Araújo,57,Melo,RJ,10643477
21326,21346,Passarela de Cirino,93,Aragão de Almeida,PR,77703-217
21327,7652,Vale de Carvalho,103,Garcia de da Mota,AP,93950-020
21328,6376,Chácara Maria Helena Cassiano,15,Lopes,AM,86565-752
21329,5230,Viela de Araújo,19,Montenegro,PA,81875-903
21330,24699,Parque de Albuquerque,227,Marques,GO,11491-503
21331,4217,Trevo Pastor,64,Camargo,SP,79968955
21332,2581,Rodovia de Araújo,97,Rocha do Sul,PE,22821033
21333,5617,Viaduto Ana Carolina da Cunha,60,Porto de Nascimento,GO,17505476
21334,1161,Residencial Benjamim Campos,68,Garcia,GO,39804-330
21335,20747,Distrito Peixoto,98,Cirino,DF,58385687
21336,19211,Trecho de da Cunha,2,Casa Grande,SE,86394-431
21337,13844,Rua de Leão,66,Pimenta da Serra,CE,49430165
21338,7529,Recanto Mendes,35,Brito da Mata,TO,84143-953
21339,5169,Estrada de Vieira,792,Costa do Campo,MS,04601-722
21340,7799,Pátio Costa,95,Cavalcanti dos Dourados,SP,07957-198
21341,24090,Loteamento Liam Nascimento,78,Santos,RR,64149-643
21342,12610,Loteamento Silva,823,Leão de Aragão,PB,07005-409
21343,16794,Lagoa Ana Beatriz Vasconcelos,593,Pacheco,PI,39680-947
21344,22335,Campo da Paz,55,Marques,GO,30318483
21345,2435,Favela de da Rocha,1,Albuquerque,MG,42236004
21346,13590,Núcleo Aragão,790,Costa,PR,25880194
21347,19633,Estação Stephany Sá,1,Azevedo do Norte,PI,06534019
21348,8954,Pátio de Pacheco,12,da Mota do Oeste,PA,11667-286
21349,5615,Colônia Caldeira,1,Brito,RS,14204934
21350,18115,Esplanada Aurora Pastor,47,Costela do Campo,GO,67538-723
21351,2831,Condomínio Fernandes,682,Rios de Pastor,RO,94754-769
21352,947,Trecho de Sá,16,Lopes de Rezende,RO,18728-094
21353,18395,Estrada de Jesus,96,Moreira de Santos,GO,15548-484
21354,13536,Estação Lima,79,Lima,AP,32904-721
21355,624,Praça Siqueira,44,Sousa de Moraes,MG,53930-925
21356,10946,Pátio Maria Luiza Pereira,77,Cavalcanti,SP,41474521
21357,11000,Área Luiza Oliveira,93,Montenegro,PA,31473589
21358,21137,Via Vicente Fogaça,17,Silva de Novaes,PI,12018787
21359,805,Vila Davi Lucca Viana,669,Ribeiro Alegre,GO,46948697
21360,4041,Recanto de Pires,38,da Conceição de Goiás,CE,76257632
21361,13303,Trecho Melo,635,Ramos,SE,66764927
21362,5283,Largo de Nunes,74,das Neves,AL,76591985
21363,7563,Residencial Gabrielly Costela,8,Sá,RR,65208-962
21364,9192,Trevo de Peixoto,43,Sampaio,TO,77379642
21365,23350,Fazenda Luiz Henrique Costela,90,Freitas,RJ,00535281
21366,14116,Colônia Cassiano,36,Costela do Amparo,MA,49440577
21367,15703,Morro Santos,8,da Cunha do Amparo,CE,28474-911
21368,3365,Rodovia Fonseca,735,Cavalcanti Alegre,TO,35991-391
21369,11390,Lagoa de Machado,5,Ribeiro dos Dourados,MA,14880-079
21370,4569,Colônia Moura,8,Rezende,MA,56207507
21371,21002,Praça Pietro da Costa,93,Costa de da Cunha,BA,44033836
21372,14465,Viela Aparecida,11,Correia,AC,14749-782
21373,18515,Colônia Macedo,784,Rodrigues Verde,AM,50428348
21374,20723,Vereda Campos,97,Casa Grande do Oeste,AP,23155948
21375,14702,Loteamento da Costa,99,Cavalcanti do Oeste,RR,05869-777
21376,5386,Campo José Miguel Leão,2,Fonseca Alegre,SE,41591-959
21377,14195,Trevo Anthony Gabriel Costela,797,Siqueira do Sul,PE,23941-246
21378,23123,Quadra Enrico Albuquerque,9,Fernandes,ES,28621-532
21379,3417,Largo Luna Ramos,52,Oliveira das Flores,SC,36361-979
21380,2153,Ladeira Gonçalves,36,Pereira de Peixoto,AC,02915813
21381,19246,Ladeira Beatriz Camargo,64,Macedo,RO,77985-013
21382,5874,Trecho Juliana Vargas,1,Cassiano Alegre,MT,49188-952
21383,1315,Alameda Evelyn Pimenta,41,Cunha,MA,93248-930
21384,21694,Conjunto de Rezende,585,Pacheco,RN,59917-844
21385,13973,Rua João Felipe Fogaça,94,da Mota,PI,39518-297
21386,12404,Núcleo Caldeira,1,Ferreira da Mata,SE,71843658
21387,16018,Rua de da Paz,78,Teixeira de Melo,AM,42536780
21388,21550,Lagoa de Lima,86,Novais Verde,GO,94328985
21389,12442,Fazenda de Rios,15,Machado,MA,51506-026
21390,3864,Área de Montenegro,30,Pacheco,SC,86091848
21391,11377,Trecho Ribeiro,84,Martins,MS,20371-009
21392,11948,Feira Antônio Castro,4,Costela Paulista,PR,21856604
21393,24858,Rodovia Joaquim Guerra,73,Viana de Garcia,TO,85091-159
21394,11190,Feira de Marques,2,Macedo,SP,27712141
21395,10895,Conjunto Viana,5,da Paz dos Dourados,RR,82449497
21396,18742,Esplanada de Sousa,99,Farias,MS,02916434
21397,19876,Residencial de Oliveira,24,Caldeira,AP,17215-772
21398,15978,Fazenda Gonçalves,7,Guerra,SE,20971-535
21399,5062,Campo Benjamin Pires,4,Aparecida,RR,22447911
21400,11791,Sítio Evelyn Cassiano,265,Almeida da Mata,MT,36123-020
21401,5614,Jardim Mariane da Luz,88,Pacheco,PI,25923683
21402,5336,Favela Liam Pastor,92,Moura,ES,69951-023
21403,8128,Residencial Vargas,82,Cirino da Serra,RN,36233-679
21404,24468,Feira Teixeira,4,Ferreira,CE,43438-149
21405,2186,Loteamento Camargo,876,Barros das Pedras,ES,71910844
21406,14258,Trevo de Cirino,64,Souza da Prata,RS,42550335
21407,14999,Campo Porto,56,Garcia,RS,39260855
21408,3941,Recanto Helena Moura,62,Farias,AP,46512206
21409,19104,Colônia de Oliveira,62,da Luz da Mata,GO,06004518
21410,14282,Núcleo da Rosa,91,Rocha da Praia,AC,82740320
21411,19841,Feira Vasconcelos,38,Macedo do Amparo,MS,46543-009
21412,3172,Jardim Olívia Costela,3,Aparecida Paulista,MT,49589-270
21413,23642,Trecho Aparecida,34,Silva do Amparo,CE,11753-300
21414,19056,Ladeira de Sampaio,4,Caldeira de Castro,CE,43355174
21415,15677,Recanto da Rocha,410,Cavalcante Verde,CE,77606027
21416,5817,Quadra Hadassa Costela,4,Garcia da Prata,PI,92265493
21417,5348,Favela Luiza Garcia,65,Silva de Viana,CE,43021-809
21418,2945,Viaduto Isabel da Cruz,6,Camargo da Praia,RS,11619082
21419,23976,Parque Vieira,6,Araújo,BA,91028-799
21420,2287,Alameda Mariane Correia,25,Abreu do Norte,MT,65005-663
21421,13459,Via de Alves,129,Gonçalves do Norte,PA,84571-684
21422,21326,Jardim de da Mota,713,Albuquerque,MT,81128-335
21423,24188,Estrada de Porto,907,Fogaça,MG,83094771
21424,3685,Passarela da Mata,87,Vasconcelos,DF,89180796
21425,8011,Lago de Sampaio,2,Guerra da Prata,PA,32408-216
21426,6889,Pátio Maria Alice Mendonça,33,Pereira,SE,77411083
21427,14641,Vila Rafael Nascimento,2,Pastor Paulista,GO,40710699
21428,14340,Lago Esther Fernandes,57,Mendes da Praia,AL,83847-178
21429,21693,Conjunto de Caldeira,326,Lopes do Galho,SE,93263586
21430,15371,Conjunto de Câmara,54,Sá,RN,73806-118
21431,20668,Favela Fonseca,98,Siqueira da Praia,SP,72876268
21432,15325,Jardim de da Rosa,70,da Luz das Pedras,DF,04076-257
21433,20117,Alameda Sabrina Montenegro,21,Leão,PB,78405872
21434,17377,Estação Aparecida,1,Gomes,MS,06746600
21435,25000,Estrada de Barbosa,86,Pacheco da Prata,MT,75263-480
21436,18920,Viaduto de Campos,8,Cavalcante da Prata,MA,69574916
21437,3910,Largo Vasconcelos,60,Barbosa de Montenegro,PE,12176696
21438,1604,Estação Macedo,5,Fonseca,RS,48250-717
21439,10478,Vila de Viana,66,Lima,AC,26003-306
21440,10293,Vale Nunes,69,Silveira do Amparo,PR,41706579
21441,8604,Favela Henry Gabriel Vargas,87,Marques,MA,04824-252
21442,21422,Lagoa Lorena Borges,85,Andrade,RS,40907898
21443,12641,Campo Cavalcanti,401,Ferreira do Norte,BA,73254-671
21444,17598,Ladeira Araújo,6,Pinto do Oeste,SC,99163-608
21445,18334,Praça Peixoto,73,Jesus,TO,00902-529
21446,6513,Viaduto de Campos,78,da Costa das Pedras,TO,72621-122
21447,8010,Travessa da Paz,746,Freitas,MT,07114-196
21448,22416,Passarela Rafaela Jesus,476,Siqueira do Sul,PA,26267900
21449,17893,Esplanada de Peixoto,35,Rios do Oeste,PR,12455-472
21450,17855,Setor de Nunes,25,Guerra de Goiás,MG,08025-241
21451,10299,Distrito Stella Farias,2,Aragão das Flores,TO,26391-251
21452,24248,Feira Jade Costa,57,Guerra,RR,91997034
21453,19902,Lagoa de Campos,93,Barbosa,RR,11310494
21454,2839,Esplanada Larissa da Paz,9,Sales de Nogueira,MA,82681363
21455,18015,Núcleo de Moura,873,Gomes,RJ,08720-860
21456,6783,Fazenda Juliana Lopes,91,Aragão,DF,03076-019
21457,7312,Pátio Henrique Aragão,73,Rodrigues,RN,90388806
21458,2714,Residencial Fonseca,9,Pinto,SP,65274601
21459,17753,Passarela Oliveira,157,Fernandes,GO,03443290
21460,23156,Sítio de Garcia,26,Brito,RJ,90280-823
21461,20792,Vereda Sampaio,294,da Cunha do Oeste,RN,76843-851
21462,2013,Passarela Ana Luiza Pimenta,2,Viana,TO,21392884
21463,12521,Condomínio Pedro Miguel Monteiro,76,Azevedo,SE,80232-325
21464,14161,Quadra de da Costa,492,Pinto de Freitas,SP,81639-399
21465,24542,Parque Melissa Guerra,89,Porto da Praia,RN,53701-931
21466,8825,Quadra de Costela,77,Marques de Goiás,RJ,24886041
21467,3787,Viela de Cunha,35,Peixoto da Serra,CE,58170425
21468,21659,Colônia de da Cruz,44,Aragão,RO,42584-973
21469,22062,Praça de Jesus,53,Barbosa de Peixoto,PR,26810-013
21470,8379,Travessa Luigi Teixeira,1,da Cruz,DF,54685-632
21471,6237,Trecho de Barros,32,Cardoso Grande,RN,48931-765
21472,12164,Praça Rocha,17,Machado da Mata,TO,01639580
21473,4898,Favela de Jesus,183,Aparecida,TO,35096848
21474,16186,Viaduto de das Neves,2,Peixoto,SC,98340463
21475,5113,Área Gomes,75,Cavalcante do Amparo,AM,67648982
21476,24076,Travessa da Mata,130,Caldeira,CE,32615058
21477,8709,Chácara Maria Júlia Albuquerque,7,Garcia,ES,12585-380
21478,9,Avenida Julia Borges,60,Farias,AM,46083990
21479,13868,Rua Lucas Cassiano,24,Melo,AP,44885345
21480,13010,Quadra Pietro Campos,6,Siqueira de Sales,AL,95819888
21481,5082,Viaduto Duarte,80,Carvalho,SC,13636140
21482,13746,Estação Andrade,897,Nascimento,PA,64470-086
21483,7490,Área Guerra,52,Mendes de Abreu,AL,63839-893
21484,20180,Passarela de Ramos,66,Pires do Oeste,TO,56668833
21485,10854,Residencial Mendes,85,Leão,GO,29586-524
21486,4918,Recanto Pinto,76,da Conceição das Pedras,RO,97785-039
21487,23342,Lagoa da Conceição,56,Siqueira da Mata,MT,89325-973
21488,16920,Quadra da Paz,32,Pereira,RR,27666-082
21489,17965,Área Henry Gabriel Moura,25,Nascimento,AL,64122-257
21490,23415,Setor Marcos Vinicius Aragão,8,da Mata,SC,08104-766
21491,214,Recanto de Macedo,859,Mendonça,PB,26311843
21492,8699,Chácara de Camargo,367,Fonseca,RO,83750-624
21493,15856,Fazenda da Conceição,84,Sousa de Borges,PB,61565675
21494,16840,Praça de das Neves,872,Rocha dos Dourados,MA,67968-922
21495,24241,Loteamento da Conceição,24,Macedo,PE,93072717
21496,22391,Aeroporto Rodrigues,22,Câmara,AP,51383-157
21497,20026,Residencial Ester da Cruz,527,Montenegro,RJ,38618-080
21498,11193,Feira Camargo,2,Barbosa das Pedras,ES,90459262
21499,13223,Feira de Albuquerque,805,da Cunha,RN,37470335
21500,4188,Trecho de Aragão,33,Mendes,SE,87310098
21501,18386,Área Emanuel Câmara,39,Araújo de Pinto,MG,29968159
21502,24227,Condomínio Barbosa,23,Barros da Praia,PA,99674-434
21503,4424,Quadra de Marques,978,Costela da Prata,RN,37692429
21504,939,Jardim de Oliveira,95,Vieira de Minas,RO,29469194
21505,21682,Esplanada Cirino,99,Farias de Goiás,PB,19606-942
21506,18149,Núcleo de Guerra,820,Fernandes,GO,58245-695
21507,2912,Quadra Silveira,70,Freitas dos Dourados,ES,81951546
21508,22714,Condomínio Guerra,9,Rios do Sul,PA,73320892
21509,546,Passarela Luiz Fernando Almeida,65,Abreu Verde,TO,44174775
21510,24610,Largo de Souza,14,Andrade,DF,92974-004
21511,12235,Via de Sampaio,21,Andrade,RO,46003-066
21512,12264,Aeroporto de Cavalcante,4,Pacheco das Pedras,PA,32069067
21513,87,Jardim Barros,36,da Paz do Galho,SE,05655-436
21514,18783,Recanto Alves,34,Novais de Gonçalves,TO,43493149
21515,22753,Lagoa Garcia,22,Moraes,AL,28277011
21516,1255,Conjunto Novaes,53,Cunha Grande,BA,23274-907
21517,16926,Área Fogaça,9,Sampaio,SC,97245382
21518,15059,Vale de Correia,77,Campos dos Dourados,SC,06543503
21519,6538,Viaduto Vinicius Marques,40,Fogaça de Pires,SP,64503-184
21520,14966,Praça Marques,71,Vargas,RJ,27551-458
21521,6385,Área da Rocha,76,Moraes de das Neves,SE,14263-075
21522,20826,Esplanada Sales,55,Martins,GO,89346-719
21523,19138,Conjunto de Martins,5,Gonçalves de Caldeira,AC,91088254
21524,1285,Setor Souza,96,Aragão,GO,02582414
21525,490,Rua Rios,376,Câmara,DF,16646-274
21526,22019,Avenida de Moreira,866,da Rosa,SC,36478-846
21527,7996,Parque João Pedro Garcia,62,da Conceição,ES,91393-080
21528,6823,Residencial Maria Teixeira,5,Rocha,PB,17849806
21529,2217,Estrada Ana Clara da Cruz,400,Campos das Flores,MT,87733581
21530,13381,Rodovia de Pires,99,Costa de da Rosa,BA,72974-320
21531,13380,Conjunto Barros,77,Rezende da Praia,SP,75625881
21532,815,Vereda Cavalcante,70,Brito,MA,89668-563
21533,9886,Esplanada Rafael Leão,24,da Rocha,RO,70772645
21534,15915,Colônia de Nascimento,22,Ramos,AC,55255424
21535,12693,Vereda de Andrade,44,Garcia da Mata,PB,83475-050
21536,17297,Via de Abreu,99,Casa Grande,RO,72812441
21537,12983,Feira Duarte,44,Fernandes,MA,43609-625
21538,21796,Área de Fonseca,25,Duarte,MS,30539089
21539,24348,Estrada de Silva,60,Farias,BA,65996-185
21540,8845,Morro de Azevedo,3,Novais da Prata,AP,34416-342
21541,1028,Condomínio Marques,744,Martins,RJ,42332326
21542,16044,Setor de Souza,85,Fernandes do Oeste,AL,43006-801
21543,11476,Viaduto Marina Novais,677,Marques Grande,GO,56960-692
21544,366,Travessa Maria Fernanda Cassiano,13,Cavalcanti Alegre,RJ,98792822
21545,17909,Área de Correia,5,Lima Verde,SE,55222901
21546,13922,Parque de Cavalcanti,6,Porto do Amparo,MA,46602-717
21547,1848,Viela Marina Cardoso,39,Pacheco da Mata,RO,98815-065
21548,20064,Quadra de Fogaça,97,da Luz,PI,41917-651
21549,2544,Morro de Oliveira,18,Albuquerque,SE,97936-103
21550,22053,Travessa Mendes,6,Nunes de Silva,RJ,10787-543
21551,6031,Residencial Allana da Rosa,86,da Mota,RJ,67664-975
21552,15321,Rodovia de Cirino,56,Moreira das Flores,AM,58320512
21553,13560,Estação da Conceição,93,da Paz,SP,80289431
21554,22709,Jardim de Casa Grande,46,Peixoto da Prata,PI,85650-842
21555,24978,Residencial Ana Cecília Garcia,48,Moraes,BA,71525-086
21556,13021,Sítio Esther Macedo,26,Gomes das Flores,RR,30543680
21557,17038,Lago de Camargo,2,Moura,RN,16250177
21558,6573,Rua de Correia,59,Oliveira,GO,98632275
21559,4204,Esplanada Silveira,66,Araújo,ES,69791378
21560,17905,Ladeira de Moreira,27,Teixeira da Mata,RJ,93257497
21561,9683,Favela Levi Cardoso,93,Cirino do Sul,MT,68240-087
21562,16821,Área da Cunha,839,da Paz,MG,35435-168
21563,21575,Trecho Cavalcanti,6,Carvalho do Amparo,AL,49466303
21564,22083,Vila de Duarte,49,Camargo,SE,35146867
21565,22751,Colônia Casa Grande,546,Moraes dos Dourados,BA,69555-561
21566,18455,Rua de Moreira,62,Nascimento do Campo,BA,51615204
21567,7616,Via Aurora Sousa,63,Mendonça da Mata,AC,05218-356
21568,3702,Lagoa Rocha,87,Cavalcante Alegre,AL,74977555
21569,16595,Recanto Sousa,39,Montenegro Alegre,MT,17991-606
21570,15481,Travessa de Sá,25,Barros,RO,00645049
21571,3762,Loteamento de Cunha,8,Sales,SC,46219696
21572,24766,Núcleo Nathan Costa,34,Dias dos Dourados,PE,75697-831
21573,19067,Alameda Marina Melo,66,Ramos,RO,62970005
21574,2520,Rua de Pastor,5,Andrade Paulista,PI,02604999
21575,12698,Alameda de Fonseca,2,Abreu de Lopes,RN,87089-808
21576,4660,Lago Azevedo,75,Oliveira da Mata,MA,49884-984
21577,5649,Campo Fogaça,711,Sampaio das Pedras,AM,42685-920
21578,24946,Loteamento de da Rosa,25,Pereira,AP,75491351
21579,13003,Quadra Maria Eduarda da Rosa,39,Pastor da Serra,CE,51608398
21580,6556,Fazenda de Aragão,8,Lima,AC,52156677
21581,18771,Lago Farias,380,Vargas,PE,78002-045
21582,14143,Jardim de Nunes,60,Guerra de Aparecida,BA,45828043
21583,7114,Avenida Santos,3,Albuquerque do Oeste,PA,97909589
21584,18611,Favela da Costa,77,Pastor,DF,02882-089
21585,24446,Esplanada Sales,3,da Mota,DF,68073-430
21586,21770,Pátio Antony Cavalcante,33,Martins,RO,66486-163
21587,23039,Largo Silveira,62,Cavalcante da Mata,SC,81350654
21588,12833,Feira de Castro,65,da Costa,AP,06820227
21589,3685,Colônia de Sampaio,76,Albuquerque,MT,69420899
21590,3127,Distrito Moraes,12,Casa Grande de Peixoto,ES,10380-831
21591,22996,Loteamento Araújo,36,Câmara das Flores,MT,20790132
21592,11394,Rodovia Caroline da Conceição,60,Aragão de Jesus,MS,75409145
21593,23455,Lagoa de Monteiro,93,Casa Grande de Minas,RO,77343420
21594,9254,Lagoa Silveira,17,da Luz da Prata,AP,92820-068
21595,16222,Viaduto Silveira,78,Azevedo de Camargo,SP,73071168
21596,22250,Colônia de Leão,2,Lima,MT,99857600
21597,7375,Sítio Monteiro,2,Rezende da Serra,GO,72564261
21598,9396,Viaduto João Vitor Borges,26,Cavalcante do Amparo,PI,85181-721
21599,5586,Rodovia de Melo,4,Rezende,AC,17048497
21600,2505,Chácara de Duarte,290,da Cruz,PR,08749-151
21601,19291,Feira de Camargo,1,Sampaio da Mata,PI,00072-858
21602,285,Alameda Duarte,273,Ferreira,AL,61709917
21603,800,Condomínio de Borges,63,Souza do Campo,PI,12068128
21604,24259,Alameda de Pastor,80,Cardoso da Prata,TO,87812123
21605,16831,Vila Esther Vargas,69,Ramos,PE,35267963
21606,4778,Lago Alves,5,Casa Grande de Pastor,BA,97397-061
21607,6776,Núcleo Barros,82,Cunha de Goiás,RO,29868374
21608,21658,Lago Mariana Barros,273,Alves de Pacheco,SE,15568-516
21609,3260,Conjunto Alves,62,Pereira de Minas,AM,69774788
21610,6067,Avenida de Abreu,75,da Rosa de Silveira,MA,60660-539
21611,11040,Área Heloisa Oliveira,74,Teixeira,CE,06052-125
21612,22477,Sítio de Novais,378,Abreu de Correia,MS,40234-183
21613,3389,Morro de Melo,35,Silva,AM,90190-907
21614,12072,Distrito Brito,437,da Costa da Praia,RN,88816666
21615,22585,Vale Benjamin Rezende,28,Cassiano dos Dourados,PI,72501-142
21616,13239,Setor Bárbara Garcia,42,Jesus do Norte,SE,97326-444
21617,514,Quadra Bárbara da Mota,90,Cirino do Sul,PA,91234744
21618,12684,Feira Moreira,692,Novaes de Goiás,AL,56300-906
21619,41,Avenida de Ferreira,43,Guerra de Goiás,PR,66927-903
21620,1255,Praia Borges,414,Monteiro da Prata,BA,12985-218
21621,22081,Setor de da Paz,365,Marques dos Dourados,CE,09998679
21622,9998,Sítio Vitor Gabriel Fogaça,96,Rodrigues,GO,48942-961
21623,7074,Parque Antonella Borges,3,Rios do Amparo,AM,48573-029
21624,18961,Passarela Luiz Felipe Dias,531,Albuquerque do Sul,AP,29401-749
21625,21650,Rua de Moraes,368,Cavalcante de Jesus,PR,09313016
21626,19331,Avenida da Paz,97,Macedo de Guerra,DF,02805804
21627,20052,Viaduto de da Mata,80,Marques,SC,38358-300
21628,24385,Passarela Rios,42,da Mota,MG,97234454
21629,4404,Recanto Ramos,70,Silva de Minas,RR,44752744
21630,3676,Campo Isadora Pires,637,Souza da Praia,PR,37640-318
21631,10589,Viaduto da Luz,7,Teixeira,MT,02408-734
21632,2171,Condomínio de Novaes,27,Cavalcante,DF,18366161
21633,262,Aeroporto de Mendonça,54,Gonçalves,RS,14775867
21634,22689,Campo de Aragão,9,Nascimento,PB,10581-812
21635,20031,Praça José Pedro Macedo,44,da Mota,PB,96811539
21636,17382,Loteamento Dias,418,Pereira do Amparo,RO,73438195
21637,20738,Estação de Farias,16,da Mota,MG,42356-005
21638,1625,Quadra de da Mata,83,Rodrigues de Gomes,SP,92395350
21639,6602,Praia Santos,71,Lopes Verde,RS,28259112
21640,6657,Setor Cassiano,87,Farias de da Mata,PE,09478-909
21641,15804,Estrada Maria Vitória Machado,42,Brito,DF,69898-406
21642,3733,Trevo Manuella Araújo,95,Sales de Porto,AP,10806-490
21643,614,Rodovia Martins,144,Campos do Norte,RO,80574937
21644,19006,Praia Cunha,36,Melo de da Rocha,BA,08584394
21645,21777,Via Costa,190,da Conceição,AL,37148-543
21646,7141,Aeroporto Bryan Mendonça,8,Camargo de Minas,RO,25582-942
21647,6449,Favela Jesus,24,da Cruz do Sul,MT,08316-545
21648,6362,Trevo de Carvalho,1,Rodrigues,BA,45450-616
21649,2604,Lago de Camargo,56,Brito,PA,10312-570
21650,4748,Largo João Siqueira,802,Gonçalves,RO,00628472
21651,723,Alameda Souza,32,Albuquerque do Sul,AC,54511-895
21652,23592,Trecho Pimenta,79,da Paz,MG,97684-841
21653,3070,Viela Olivia da Rocha,66,Barros,SC,08947243
21654,16649,Praça Rebeca Ramos,2,Novaes de Pires,DF,13763429
21655,12793,Recanto Marques,97,Mendonça,DF,82629-744
21656,18981,Largo Igor Cavalcanti,472,Cunha dos Dourados,RS,58507-288
21657,10829,Residencial Rios,782,Araújo do Oeste,SE,45019625
21658,3452,Área Barros,1,Sampaio,MT,35668-636
21659,10259,Largo Heloisa Camargo,224,Freitas de Minas,PB,60742736
21660,12602,Avenida Levi Câmara,61,Siqueira,AC,33872-512
21661,24272,Pátio das Neves,28,Souza,RO,20738-023
21662,13320,Colônia Pedro Gomes,4,Costa,SC,42673-578
21663,11937,Largo de Fernandes,99,Melo,SE,96785-049
21664,4591,Trecho Nascimento,33,da Cunha,PA,86514-606
21665,22639,Rodovia de Ribeiro,54,Souza,RO,91136-041
21666,15668,Feira Araújo,57,Correia,RS,19599-791
21667,24345,Residencial de Cardoso,62,Novaes,RS,02923-897
21668,7216,Estrada de Pastor,96,Fonseca de Minas,RN,97818-919
21669,2280,Ladeira de Cardoso,98,Campos,PR,83368-857
21670,21920,Condomínio de Nascimento,10,Nunes da Serra,PI,46734-096
21671,21019,Via Bella Freitas,9,Mendonça da Prata,AL,85172-793
21672,7269,Passarela Lorenzo Brito,9,Pimenta de Oliveira,GO,74375-962
21673,1408,Vale Vieira,7,Moura da Prata,ES,44852-303
21674,4478,Passarela Dias,8,Montenegro da Praia,GO,94471-654
21675,18620,Aeroporto de Nascimento,55,Cirino,PR,20768026
21676,15310,Praça de Moreira,53,Teixeira da Praia,MS,79649-454
21677,22594,Lago Silveira,365,Casa Grande,RN,31392286
21678,4935,Chácara Davi Miguel Pinto,637,Silva do Sul,RN,58599-752
21679,12104,Recanto de Sales,687,Duarte,PA,45257155
21680,7427,Loteamento Cecilia Monteiro,213,da Costa Grande,PI,56896418
21681,19634,Núcleo Daniel Pinto,44,Moura de Minas,AC,76845139
21682,19446,Parque de da Cruz,852,Leão de Mendonça,BA,06038480
